NUMERO_ORDEN,FECHA_CORTE,FECHA_REGISTRO,ANO_EJEC,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,COMISIONADO,CENTRO_COSTO,FECHA_INICIO_COMISION,FECHA_FIN_COMISION,FECHA_RENDICION_VIATICOS,FF_PVI,TIPO_RUTA,MONTO_TOTAL_VIATICO_PVI,MONTO_PASAJE,GASTO_ALIMENTACION,GASTO_HOSPEDAJE,GASTO_MOVILIDAD
N_764,20230731,20221012,2022,LIMA,LIMA,LIMA,150101,0x9EEE9F9C9EA91CD41EBDDD0DBC77BDE9,DIRECCION GENERAL DE CONSTRUCCION,20221025,20221031,20221107,18,T,1613.33,600,449,700,464.33
N_765,20230731,20220221,2022,PIURA,AYABACA,AYABACA,200201,0x9F8B31F8107E96A56CB587293BCA903F,SUB GERENCIA REGIONAL DE PROMOCION DE INVERSION,20220222,20220223,20220309,0,T,160,0,120,40,0
N_766,20230731,20190919,2019,LIMA,LIMA,LIMA,150101,0x9F8B31F8107E96A56CB587293BCA903F,SUB GERENCIA REGIONAL DE PROMOCION DE INVERSION,20190923,20190929,20191028,9,T,1946.67,260,869.5,600,459.17
N_767,20230731,20191015,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xA05427AB4CC865224672463D9F1A8F89,OFICINA DE RECURSOS HUMANOS,20191024,20191025,20191029,0,T,160,0,120,40,0
N_768,20230731,20190430,2019,PIURA,AYABACA,AYABACA,200201,0xA05427AB4CC865224672463D9F1A8F89,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDS,20190429,20190430,20190523,0,T,160,0,0,0,0
N_769,20230731,20211004,2021,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0xA05427AB4CC865224672463D9F1A8F89,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20211014,20211015,20211025,0,T,200,0,120,40,0
N_770,20230731,20211006,2021,PIURA,AYABACA,MONTERO,200205,0xA05427AB4CC865224672463D9F1A8F89,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20211026,20211027,20211105,0,T,200,0,120,40,0
N_771,20230731,20210301,2021,PIURA,AYABACA,AYABACA,200201,0xA05427AB4CC865224672463D9F1A8F89,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20210304,20210305,20210331,0,T,200,0,120,45,0
N_772,20230731,20210215,2021,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xA05427AB4CC865224672463D9F1A8F89,SUB GERENCIA REGIONAL DE NORMAS Y SUPERVISION - GRDE,20210218,20210219,20210304,0,T,200,0,120,40,0
N_773,20230731,20221017,2022,LIMA,LIMA,JESUS MARIA,150113,0xA0860B5C1E736F2E475DFE5B9BED6748,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20221014,20221017,20221107,0,T,960,150,306.8,300,192
N_774,20230731,20221128,2022,LIMA,LIMA,LIMA,150101,0xA0860B5C1E736F2E475DFE5B9BED6748,CENTRO DE SERVICIO DE EQUIPO MECANIZADO,20221129,20221201,20221212,9,T,640,0,240,200,192
N_775,20230731,20190426,2019,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20190411,20190412,20190514,18,T,160,0,120,40,0
N_776,20230731,20190424,2019,PIURA,TALARA,PARINAS,200701,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20190424,20190424,20190524,18,T,60,0,60,0,0
N_777,20230731,20190426,2019,PIURA,AYABACA,AYABACA,200201,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20190425,20190425,20190517,18,T,60,0,60,0,0
N_778,20230731,20190426,2019,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,200303,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20190430,20190430,20190517,18,T,60,0,60,0,0
N_779,20230731,20190426,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20190422,20190423,20190517,18,T,160,0,120,40,0
N_780,20230731,20190624,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20190619,20190620,20190704,9,T,160,0,120,40,0
N_781,20230731,20190605,2019,PIURA,AYABACA,SICCHEZ,200209,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20190607,20190608,20190614,13,T,144,0,104,40,0
N_782,20230731,20190315,2019,PIURA,HUANCABAMBA,HUANCABAMBA,200301,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20190313,20190315,20190328,0,T,300,0,165,120,0
N_783,20230731,20191014,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20191016,20191017,20191030,9,T,160,0,120,40,0
N_784,20230731,20191107,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20191112,20191113,20191119,9,T,160,0,120,40,0
N_785,20230731,20191030,2019,PIURA,HUANCABAMBA,HUARMACA,200304,0xA0860B5C1E736F2E475DFE5B9BED6748,SECRETARIA DE CONSEJO REGIONAL,20191024,20191025,20191113,9,T,160,0,120,40,0
